1.770000000000000684e+00,3.440032970031508341e+01,1.667585429953851417e+01
1.780000000000000693e+00,3.418021572457861623e+01,1.690674570652367947e+01
1.790000000000000702e+00,3.396312435105328831e+01,1.713690396881642997e+01
1.800000000000000711e+00,3.374898859588857647e+01,1.736631874178779356e+01
1.810000000000000719e+00,3.353774359782296699e+01,1.759498023067817840e+01
1.820000000000000728e+00,3.332932652878957924e+01,1.782287916948735429e+01
1.830000000000000737e+00,3.312367650926979934e+01,1.805000680075227493e+01
1.840000000000000746e+00,3.292073452808956802e+01,1.827635485616760391e+01
1.850000000000000755e+00,3.272044336637578965e+01,1.850191553800711119e+01
1.860000000000000764e+00,3.252274752541148217e+01,1.872668150130615317e+01
1.870000000000000773e+00,3.232759315814779200e+01,1.895064583676828818e+01
1.880000000000000782e+00,3.213492800414817196e+01,1.917380205436093377e+01
1.890000000000000790e+00,3.194470132775672511e+01,1.939614406756706444e+01
1.900000000000000799e+00,3.175686385929710909e+01,1.961766617826228654e+01
1.910000000000000808e+00,3.157136773912241168e+01,1.983836306218750423e+01
1.920000000000000817e+00,3.138816646434854007e+01,2.005822975499010141e+01
1.930000000000000826e+00,3.120721483811557206e+01,2.027726163880720023e+01
1.940000000000000835e+00,3.102846892123182698e+01,2.049545442936667428e+01
1.950000000000000844e+00,3.085188598606533716e+01,2.071280416358241894e+01
1.960000000000000853e+00,3.067742447255647775e+01,2.092930718762199405e+01
1.970000000000000862e+00,3.050504394623368398e+01,2.114496014542578806e+01
1.980000000000000870e+00,3.033470505812212892e+01,2.135975996765791862e+01
1.990000000000000879e+00,3.016636950644197412e+01,2.157370386107026405e+01
2.000000000000000888e+00,2.999999999999998579e+01,2.178678929826182653e+01
2.010000000000000675e+00,2.983556022318376222e+01,2.199901400781650551e+01
2.020000000000000906e+00,2.967301480247402878e+01,2.221037596480360321e+01
2.030000000000001137e+00,2.951232927439547993e+01,2.242087338162552967e+01
2.040000000000000924e+00,2.935347005483138361e+01,2.263050469919859964e+01
2.050000000000000711e+00,2.919640440963215156e+01,2.283926857845312597e+01
2.060000000000000941e+00,2.904110042645181267e+01,2.304716389213951544e+01
2.070000000000001172e+00,2.888752698775060423e+01,2.325418971692850434e+01
2.080000000000000959e+00,2.873565374490540947e+01,2.346034532579308873e+01
2.090000000000000746e+00,2.858545109337309853e+01,2.366563018066157653e+01
2.100000000000000977e+00,2.843689014885535471e+01,2.387004392533025765e+01
2.110000000000001208e+00,2.828994272441610747e+01,2.407358637862625628e+01
2.120000000000000995e+00,2.814458130850573170e+01,2.427625752781018775e+01
2.130000000000000782e+00,2.800077904384874827e+01,2.447805752220975606e+01
2.140000000000001013e+00,2.785850970715411989e+01,2.467898666707507616e+01
2.150000000000001243e+00,2.771774768960952073e+01,2.487904541764744693e+01
2.160000000000001030e+00,2.757846797812311479e+01,2.507823437343333239e+01
2.170000000000000817e+00,2.744064613727831414e+01,2.527655427267601951e+01
2.180000000000001048e+00,2.730425829196894938e+01,2.547400598701719687e+01
2.190000000000001279e+00,2.716928111068395069e+01,2.567059051634166522e+01
2.200000000000001066e+00,2.703569178941227236e+01,2.586630898379825894e+01
2.210000000000000853e+00,2.690346803614039928e+01,2.606116263099056951e+01
2.220000000000001084e+00,2.677258805591618440e+01,2.625515281333111162e+01
2.230000000000001315e+00,2.664303053645419084e+01,2.644828099555306977e+01
2.240000000000001101e+00,2.651477463425883485e+01,2.664054874737399103e+01
2.250000000000000888e+00,2.638779996124298322e+01,2.683195773930590278e+01
2.260000000000001119e+00,2.626208657182082362e+01,2.702250973860631689e+01
2.270000000000001350e+00,2.613761495045465821e+01,2.721220660536569369e+01
2.280000000000001137e+00,2.601436599963656704e+01,2.740105028872597615e+01
2.290000000000000924e+00,2.589232102828668758e+01,2.758904282322591328e+01
2.300000000000001155e+00,2.577146174055064876e+01,2.777618632526846909e+01
2.310000000000001386e+00,2.565177022497988801e+01,2.796248298970620993e+01
2.320000000000001172e+00,2.553322894407893529e+01,2.814793508654064880e+01
2.330000000000000959e+00,2.541582072420480642e+01,2.833254495773130088e+01
2.340000000000001190e+00,2.529952874580435918e+01,2.851631501411100444e+01
2.350000000000001421e+00,2.518433653397591954e+01,2.869924773240353488e+01
2.360000000000001208e+00,2.507022794934228926e+01,2.888134565234035023e+01
2.370000000000000995e+00,2.495718717922288477e+01,2.906261137387285842e+01
2.380000000000001226e+00,2.484519872909318039e+01,2.924304755447700188e+01
2.390000000000001457e+00,2.473424741432031126e+01,2.942265690654712174e+01
2.400000000000001243e+00,2.462431835216406384e+01,2.960144219487601447e+01
2.410000000000001030e+00,2.451539695403308627e+01,2.977940623421839916e+01
2.420000000000001261e+00,2.440746891798657359e+01,2.995655188693491766e+01
2.430000000000001492e+00,2.430052022147211233e+01,3.013288206071393205e+01
2.440000000000001279e+00,2.419453711429071063e+01,3.030839970636869296e+01
2.450000000000001066e+00,2.408950611178057954e+01,3.048310781570734918e+01
2.460000000000001297e+00,2.398541398821151915e+01,3.065700941947332581e+01
2.470000000000001528e+00,2.388224777038207947e+01,3.083010758535372986e+01
2.480000000000001315e+00,2.377999473141208142e+01,3.100240541605377587e+01
2.490000000000001101e+00,2.367864238472334293e+01,3.117390604743482641e+01
2.500000000000001332e+00,2.357817847820181711e+01,3.134461264671409353e+01
2.510000000000001563e+00,2.347859098853460225e+01,3.151452841072402222e+01
2.520000000000001350e+00,2.337986811571551016e+01,3.168365656422936283e+01
2.530000000000001137e+00,2.328199827771324593e+01,3.185200035830006726e+01
2.540000000000001368e+00,2.318497010529645408e+01,3.201956306873842095e+01
2.550000000000001599e+00,2.308877243701008553e+01,3.218634799455819007e+01
2.560000000000001386e+00,2.299339431429778813e+01,3.235235845651474307e+01
2.570000000000001172e+00,2.289882497676530448e+01,3.251759779568391195e+01
2.580000000000001403e+00,2.280505385757995285e+01,3.268206937208856289e+01
2.590000000000001634e+00,2.271207057900157622e+01,3.284577656337107499e+01
2.600000000000001421e+00,2.261986494804041570e+01,3.300872276351005752e+01
2.610000000000001208e+00,2.252842695223763769e+01,3.317091138158062336e+01
2.620000000000001439e+00,2.243774675556440457e+01,3.333234584055598759e+01
2.630000000000001670e+00,2.234781469443545987e+01,3.349302957614965237e+01
2.640000000000001457e+00,2.225862127383345879e+01,3.365296603569677103e+01
2.650000000000001243e+00,2.217015716354034183e+01,3.381215867707330602e+01
2.660000000000001474e+00,2.208241319447224171e+01,3.397061096765207822e+01
2.670000000000001705e+00,2.199538035511455902e+01,3.412832638329413726e+01
2.680000000000001492e+00,2.190904978805387060e+01,3.428530840737484908e+01
2.690000000000001279e+00,2.182341278660361539e+01,3.444156052984320127e+01
2.700000000000001510e+00,2.173846079152047750e+01,3.459708624631360863e+01
2.710000000000001741e+00,2.165418538780859237e+01,3.475188905718880505e+01
2.720000000000001528e+00,2.157057830160877288e+01,3.490597246681335264e+01
2.730000000000001315e+00,2.148763139717005188e+01,3.505933998265643936e+01
2.740000000000001545e+00,2.140533667390092987e+01,3.521199511452329034e+01
2.750000000000001776e+00,2.132368626349791541e+01,3.536394137379397762e+01
2.760000000000001563e+00,2.124267242714879345e+01,3.551518227268921635e+01
2.770000000000001350e+00,2.116228755280847906e+01,3.566572132356209579e+01
2.780000000000001581e+00,2.108252415254505863e+01,3.581556203821484274e+01
2.790000000000001812e+00,2.100337485995398978e+01,3.596470792723989263e+01
2.800000000000001599e+00,2.092483242763830376e+01,3.611316249938483480e+01
2.810000000000001386e+00,2.084688972475282753e+01,3.626092926093996027e+01
2.820000000000001616e+00,2.076953973461048975e+01,3.640801171514822698e+01
2.830000000000001847e+00,2.069277555234884147e+01,3.655441336163643484e+01
2.840000000000001634e+00,2.061659038265500143e+01,3.670013769586753227e+01
2.850000000000001421e+00,2.054097753754727052e+01,3.684518820861293875e+01
2.860000000000001652e+00,2.046593043421175295e+01,3.698956838544451386e+01
2.870000000000001883e+00,2.039144259289232863e+01,3.713328170624544100e+01
2.880000000000001670e+00,2.031750763483250211e+01,3.727633164473950700e+01
2.890000000000001457e+00,2.024411928026743723e+01,3.741872166803830169e+01
2.900000000000001688e+00,2.017127134646496600e+01,3.756045523620556992e+01
2.910000000000001918e+00,2.009895774581391237e+01,3.770153580183833952e+01
2.920000000000001705e+00,2.002717248395856231e+01,3.784196680966434201e+01
2.930000000000001492e+00,1.995590965797780214e+01,3.798175169615504387e+01
2.940000000000001723e+00,1.988516345460780954e+01,3.812089388915411092e+01
2.950000000000001954e+00,1.981492814850691175e+01,3.825939680752044580e+01
2.960000000000001741e+00,1.974519810056153801e+01,3.839726386078563536e+01
2.970000000000001528e+00,1.967596775623203342e+01,3.853449844882538144e+01
2.980000000000001759e+00,1.960723164393728268e+01,3.867110396154425445e+01
2.990000000000001990e+00,1.953898437347699257e+01,3.880708377857345681e+01
3.000000000000001776e+00,1.947122063449068108e+01,3.894244126898141189e+01
